id,name,customer_id,email,currency,taxes_included,total_price,subtotal_price,total_discounts,total_line_items_price,total_tax,total_shipping_price_set_shop_money_amount,total_weight,financial_status,fulfillment_status,created_at,processed_at,updated_at,cancelled_at,cancel_reason,confirmed,test,buyer_accepts_marketing,source_name,referring_site,landing_site,shipping_address_country,shipping_address_country_code,shipping_address_city,customer_locale,presentment_currency,order_number,_weld_synced
506827,#VIT6827,105868,customer_d5d407bc08@gmail.com,GBP,True,154.97,149.98,0.0,149.98,25.0,4.99,400,paid,fulfilled,2024-10-09T06:37:55,2024-10-09T06:37:55,2024-10-09T06:56:55,,,True,False,True,web,direct,/products/cbd-gummies,United Kingdom,GB,Brighton,en,GBP,7827,2024-10-09T06:37:55
506828,#VIT6828,105869,customer_383ba76191@mail.com,GBP,True,17.98,13.99,0.0,13.99,2.33,3.99,70,paid,fulfilled,2024-10-09T22:16:08,2024-10-09T22:16:08,2024-10-09T22:22:08,,,True,False,True,web,https://www.tiktok.com/,/products/ashwagandha,United Kingdom,GB,Cardiff,en,GBP,7828,2024-10-09T22:16:08
506829,#VIT6829,105870,customer_3a5262e793@hotmail.com,GBP,True,53.98,49.99,0.0,49.99,8.33,3.99,50,paid,fulfilled,2024-10-09T17:37:37,2024-10-09T17:37:37,2024-10-09T17:53:37,,,True,False,False,web,direct,/products/cbd-oil-20,United Kingdom,GB,Manchester,en,GBP,7829,2024-10-09T17:37:37
506830,#VIT6830,105871,customer_d4e3c9e6e8@yahoo.co.uk,GBP,True,114.98,109.99,0.0,109.99,18.33,4.99,120,paid,fulfilled,2024-10-09T15:21:36,2024-10-09T15:21:36,2024-10-09T15:46:36,,,True,False,False,web,,/products/cbd-oil-20,United Kingdom,GB,Cambridge,en,GBP,7830,2024-10-09T15:21:36
506831,#VIT6831,105872,customer_84c98a4bae@hotmail.com,GBP,True,166.97,166.97,0.0,166.97,27.83,0,310,paid,fulfilled,2024-10-09T12:11:03,2024-10-09T12:11:03,2024-10-09T12:18:03,,,True,False,True,web,https://www.instagram.com/,/products/ashwagandha,United Kingdom,GB,Nottingham,en,GBP,7831,2024-10-09T12:11:03
506832,#VIT6832,105873,customer_a22cce4cd3@outlook.com,GBP,True,134.98,134.98,0.0,134.98,22.5,0,400,paid,fulfilled,2024-10-09T15:45:12,2024-10-09T15:45:12,2024-10-09T16:06:12,,,True,False,False,web,,/products/sleep-support,United Kingdom,GB,Bristol,en,GBP,7832,2024-10-09T15:45:12
506833,#VIT6833,105874,customer_e305c4a874@gmail.com,GBP,True,109.99,109.99,0.0,109.99,18.33,0,120,paid,fulfilled,2024-10-09T23:03:36,2024-10-09T23:03:36,2024-10-09T23:10:36,,,True,False,True,web,direct,/products/cbd-oil-20,United Kingdom,GB,Newcastle,en,GBP,7833,2024-10-09T23:03:36
506834,#VIT6834,105875,customer_34c6c4f779@icloud.com,GBP,True,44.98,39.99,0.0,39.99,6.67,4.99,280,refunded,,2024-10-09T12:41:39,2024-10-09T12:41:39,2024-10-09T12:46:39,2024-10-11T01:41:39,other,True,False,True,web,https://www.facebook.com/,/products/ashwagandha,United Kingdom,GB,Newcastle,en,GBP,7834,2024-10-09T12:41:39
506835,#VIT6835,105876,customer_3c95b68cd7@protonmail.com,GBP,True,106.97,106.97,0.0,106.97,17.83,0,470,paid,fulfilled,2024-10-09T10:43:11,2024-10-09T10:43:11,2024-10-09T11:00:11,,,True,False,False,web,,/products/cbd-gummies,United Kingdom,GB,Birmingham,en,GBP,7835,2024-10-09T10:43:11
506836,#VIT6836,105877,customer_7787730b1f@gmail.com,GBP,True,27.99,27.99,0.0,27.99,4.66,0,180,paid,fulfilled,2024-10-09T18:40:50,2024-10-09T18:40:50,2024-10-09T18:49:50,,,True,False,True,web,https://www.youtube.com/,/products/cbd-oil-20,United Kingdom,GB,Glasgow,en,GBP,7836,2024-10-09T18:40:50
506837,#VIT6837,105878,customer_14735e9ef8@icloud.com,GBP,True,84.96,84.96,0.0,84.96,14.16,0,460,refunded,,2024-10-09T22:57:51,2024-10-09T22:57:51,2024-10-09T23:14:51,2024-10-10T09:57:51,customer,True,False,True,web,https://www.google.com/,/products/vitamin-d3,United Kingdom,GB,Brighton,en,GBP,7837,2024-10-09T22:57:51
506838,#VIT6838,105879,customer_308bd6adbe@gmail.com,GBP,True,98.97,94.98,0.0,94.98,15.83,3.99,400,paid,fulfilled,2024-10-09T18:41:00,2024-10-09T18:41:00,2024-10-09T19:00:00,,,True,False,False,web,,/products/cbd-gummies,United Kingdom,GB,Bristol,en,GBP,7838,2024-10-09T18:41:00
506839,#VIT6839,105880,customer_0e20e74d7e@mail.com,GBP,True,66.98,66.98,0.0,66.98,11.16,0,150,paid,fulfilled,2024-10-09T16:32:24,2024-10-09T16:32:24,2024-10-09T16:47:24,,,True,False,True,web,https://www.youtube.com/,/products/ashwagandha,United Kingdom,GB,Nottingham,en,GBP,7839,2024-10-09T16:32:24
506840,#VIT6840,105881,customer_de334bfcfa@protonmail.com,GBP,True,73.98,69.99,0.0,69.99,11.66,3.99,120,paid,fulfilled,2024-10-09T12:28:37,2024-10-09T12:28:37,2024-10-09T12:45:37,,,True,False,True,web,https://www.youtube.com/,/products/vitamin-d3,United Kingdom,GB,London,en,GBP,7840,2024-10-09T12:28:37
506841,#VIT6841,105882,customer_af6d195456@gmail.com,GBP,True,22.99,22.99,0.0,22.99,3.83,0,60,paid,fulfilled,2024-10-09T22:36:40,2024-10-09T22:36:40,2024-10-09T23:05:40,,,True,False,False,web,https://www.google.com/,/products/cbd-oil-20,United Kingdom,GB,Glasgow,en,GBP,7841,2024-10-09T22:36:40
506842,#VIT6842,105883,customer_b0cb22763c@icloud.com,GBP,True,49.98,49.98,0.0,49.98,8.33,0,560,paid,fulfilled,2024-10-09T20:21:37,2024-10-09T20:21:37,2024-10-09T20:27:37,,,True,False,False,web,,/products/collagen,United Kingdom,GB,Leeds,en,GBP,7842,2024-10-09T20:21:37
506843,#VIT6843,105884,customer_2e74930c16@protonmail.com,GBP,True,33.98,29.99,0.0,29.99,5.0,3.99,50,paid,fulfilled,2024-10-09T21:30:48,2024-10-09T21:30:48,2024-10-09T21:34:48,,,True,False,True,web,https://www.instagram.com/,/products/collagen,United Kingdom,GB,Liverpool,en,GBP,7843,2024-10-09T21:30:48
506844,#VIT6844,105885,customer_271afefd53@outlook.com,GBP,True,44.98,39.99,0.0,39.99,6.67,4.99,280,paid,fulfilled,2024-10-09T11:47:22,2024-10-09T11:47:22,2024-10-09T11:51:22,,,True,False,False,web,https://www.tiktok.com/,/products/vitamin-d3,United Kingdom,GB,Brighton,en,GBP,7844,2024-10-09T11:47:22
506845,#VIT6845,105886,customer_4903e8d4bf@gmail.com,GBP,True,109.99,109.99,0.0,109.99,18.33,0,120,paid,fulfilled,2024-10-09T15:13:39,2024-10-09T15:13:39,2024-10-09T15:20:39,,,True,False,False,web,,/products/ashwagandha,United Kingdom,GB,Glasgow,en,GBP,7845,2024-10-09T15:13:39
506846,#VIT6846,105887,customer_aec0612eb8@gmail.com,GBP,True,54.97,50.98,0.0,50.98,8.5,3.99,310,paid,fulfilled,2024-10-09T17:16:59,2024-10-09T17:16:59,2024-10-09T17:19:59,,,True,False,False,web,https://www.facebook.com/,/products/ashwagandha,United Kingdom,GB,Glasgow,en,GBP,7846,2024-10-09T17:16:59
506847,#VIT6847,105888,customer_da04762eb0@yahoo.co.uk,GBP,True,27.99,27.99,0.0,27.99,4.66,0,180,paid,fulfilled,2024-10-09T14:44:23,2024-10-09T14:44:23,2024-10-09T15:03:23,,,True,False,False,web,https://www.youtube.com/,/products/ashwagandha,United Kingdom,GB,Nottingham,en,GBP,7847,2024-10-09T14:44:23
506848,#VIT6848,105889,customer_2e0f200add@icloud.com,GBP,True,29.98,24.99,0.0,24.99,4.16,4.99,150,paid,fulfilled,2024-10-09T16:20:14,2024-10-09T16:20:14,2024-10-09T16:33:14,,,True,False,False,web,direct,/products/ashwagandha,United Kingdom,GB,Newcastle,en,GBP,7848,2024-10-09T16:20:14
506849,#VIT6849,105890,customer_bd50cdc1c7@icloud.com,GBP,True,124.98,124.98,0.0,124.98,20.83,0,200,paid,fulfilled,2024-10-09T15:06:39,2024-10-09T15:06:39,2024-10-09T15:13:39,,,True,False,True,web,https://www.tiktok.com/,/products/cbd-gummies,United Kingdom,GB,London,en,GBP,7849,2024-10-09T15:06:39
506850,#VIT6850,105891,customer_7a3e0235ce@mail.com,GBP,True,22.49,22.49,2.5,24.99,3.75,0,150,paid,fulfilled,2024-10-09T09:48:05,2024-10-09T09:48:05,2024-10-09T10:11:05,,,True,False,False,web,https://www.facebook.com/,/products/vitamin-d3,United Kingdom,GB,Sheffield,en,GBP,7850,2024-10-09T09:48:05
506851,#VIT6851,105892,customer_0a6dc028c0@protonmail.com,GBP,True,26.99,26.99,0.0,26.99,4.5,0,280,paid,fulfilled,2024-10-09T06:21:05,2024-10-09T06:21:05,2024-10-09T06:28:05,,,True,False,False,web,https://www.google.com/,/products/cbd-oil-20,United Kingdom,GB,Cambridge,en,GBP,7851,2024-10-09T06:21:05
506852,#VIT6852,105893,customer_b6a9c87f92@icloud.com,GBP,True,69.99,69.99,0.0,69.99,11.66,0,120,paid,fulfilled,2024-10-09T16:02:24,2024-10-09T16:02:24,2024-10-09T16:19:24,,,True,False,False,web,https://www.youtube.com/,/products/vitamin-d3,United Kingdom,GB,Leeds,en,GBP,7852,2024-10-09T16:02:24
506853,#VIT6853,105894,customer_3de24a8f2d@outlook.com,GBP,True,179.98,179.98,0.0,179.98,30.0,0,240,paid,fulfilled,2024-10-09T10:19:36,2024-10-09T10:19:36,2024-10-09T10:22:36,,,True,False,True,web,https://www.instagram.com/,/products/ashwagandha,United Kingdom,GB,Manchester,en,GBP,7853,2024-10-09T10:19:36
506854,#VIT6854,105895,customer_7441ff48c2@icloud.com,GBP,True,44.98,39.99,0.0,39.99,6.67,4.99,280,paid,fulfilled,2024-10-09T18:13:12,2024-10-09T18:13:12,2024-10-09T18:20:12,,,True,False,True,web,https://www.youtube.com/,/products/ashwagandha,United Kingdom,GB,Leeds,en,GBP,7854,2024-10-09T18:13:12
506855,#VIT6855,105896,customer_3c924ce13a@mail.com,GBP,True,33.99,33.99,6.0,39.99,5.67,0,280,paid,fulfilled,2024-10-09T17:50:40,2024-10-09T17:50:40,2024-10-09T17:59:40,,,True,False,False,web,,/products/cbd-gummies,United Kingdom,GB,Nottingham,en,GBP,7855,2024-10-09T17:50:40
506856,#VIT6856,105897,customer_c0c24b8ce9@hotmail.com,GBP,True,24.99,24.99,0.0,24.99,4.16,0,150,paid,fulfilled,2024-10-09T13:42:49,2024-10-09T13:42:49,2024-10-09T13:59:49,,,True,False,False,web,,/products/vitamin-d3,United Kingdom,GB,Cambridge,en,GBP,7856,2024-10-09T13:42:49
506857,#VIT6857,105898,customer_7ce6d2de8a@outlook.com,GBP,True,74.98,74.98,0.0,74.98,12.5,0,200,paid,fulfilled,2024-10-09T08:50:27,2024-10-09T08:50:27,2024-10-09T09:11:27,,,True,False,True,web,https://www.instagram.com/,/products/vitamin-d3,United Kingdom,GB,Cambridge,en,GBP,7857,2024-10-09T08:50:27
506858,#VIT6858,105899,customer_eec437c54f@outlook.com,GBP,True,86.98,86.98,0.0,86.98,14.5,0,180,paid,fulfilled,2024-10-09T06:54:07,2024-10-09T06:54:07,2024-10-09T07:18:07,,,True,False,False,web,https://www.google.com/,/products/vitamin-d3,United Kingdom,GB,Nottingham,en,GBP,7858,2024-10-09T06:54:07
506859,#VIT6859,105900,customer_98a98e334d@mail.com,GBP,True,27.18,27.18,6.8,33.98,4.53,0,150,paid,fulfilled,2024-10-09T17:26:56,2024-10-09T17:26:56,2024-10-09T17:47:56,,,True,False,False,web,https://www.instagram.com/,/products/collagen,United Kingdom,GB,Liverpool,en,GBP,7859,2024-10-09T17:26:56
506860,#VIT6860,105901,customer_f35990c44a@yahoo.co.uk,GBP,True,29.98,24.99,0.0,24.99,4.16,4.99,150,paid,fulfilled,2024-10-09T09:23:58,2024-10-09T09:23:58,2024-10-09T09:47:58,,,True,False,False,web,https://www.instagram.com/,/products/sleep-support,United Kingdom,GB,Sheffield,en,GBP,7860,2024-10-09T09:23:58
506861,#VIT6861,105902,customer_9f5f59ac77@protonmail.com,GBP,True,42.49,42.49,7.5,49.99,7.08,0,50,paid,fulfilled,2024-10-09T20:00:41,2024-10-09T20:00:41,2024-10-09T20:17:41,,,True,False,False,web,direct,/products/cbd-gummies,United Kingdom,GB,Sheffield,en,GBP,7861,2024-10-09T20:00:41
506862,#VIT6862,105903,customer_8ad6d92f2b@hotmail.com,GBP,True,56.98,56.98,0.0,56.98,9.5,0,330,paid,fulfilled,2024-10-09T22:28:16,2024-10-09T22:28:16,2024-10-09T22:46:16,,,True,False,True,web,https://www.facebook.com/,/products/collagen,United Kingdom,GB,Newcastle,en,GBP,7862,2024-10-09T22:28:16
506863,#VIT6863,105904,customer_68e8c06516@yahoo.co.uk,GBP,True,16.99,16.99,0.0,16.99,2.83,0,60,refunded,,2024-10-09T18:50:34,2024-10-09T18:50:34,2024-10-09T19:04:34,2024-10-11T18:50:34,fraud,True,False,False,web,https://www.tiktok.com/,/products/cbd-gummies,United Kingdom,GB,Cambridge,en,GBP,7863,2024-10-09T18:50:34
506864,#VIT6864,105905,customer_fdf34b5012@hotmail.com,GBP,True,147.98,147.98,0.0,147.98,24.66,0,230,paid,fulfilled,2024-10-09T15:41:15,2024-10-09T15:41:15,2024-10-09T15:52:15,,,True,False,False,web,https://www.instagram.com/,/products/cbd-gummies,United Kingdom,GB,Cardiff,en,GBP,7864,2024-10-09T15:41:15
506865,#VIT6865,105906,customer_c5dd06e6ed@hotmail.com,GBP,True,272.96,272.96,0.0,272.96,45.49,0,490,paid,fulfilled,2024-10-09T07:22:31,2024-10-09T07:22:31,2024-10-09T07:44:31,,,True,False,False,web,https://www.facebook.com/,/products/vitamin-d3,United Kingdom,GB,Birmingham,en,GBP,7865,2024-10-09T07:22:31
506866,#VIT6866,100395,customer_700e82309f@outlook.com,GBP,True,69.99,69.99,0.0,69.99,11.66,0,120,paid,fulfilled,2024-10-09T09:32:03,2024-10-09T09:32:03,2024-10-09T10:00:03,,,True,False,False,web,https://www.instagram.com/,/products/sleep-support,United Kingdom,GB,Sheffield,en,GBP,7866,2024-10-09T09:32:03
506867,#VIT6867,100552,customer_af1247ba5f@gmail.com,GBP,True,277.96,277.96,0.0,277.96,46.33,0,470,paid,fulfilled,2024-10-09T19:47:47,2024-10-09T19:47:47,2024-10-09T19:59:47,,,True,False,True,web,,/products/ashwagandha,United Kingdom,GB,Bristol,en,GBP,7867,2024-10-09T19:47:47
506868,#VIT6868,100763,customer_d0da10d492@yahoo.co.uk,GBP,True,97.98,97.98,0.0,97.98,16.33,0,300,paid,fulfilled,2024-10-09T15:56:52,2024-10-09T15:56:52,2024-10-09T16:11:52,,,True,False,False,web,,/products/cbd-gummies,United Kingdom,GB,Bristol,en,GBP,7868,2024-10-09T15:56:52
506869,#VIT6869,101204,customer_04eaee78e8@hotmail.com,GBP,True,69.99,69.99,0.0,69.99,11.66,0,120,paid,fulfilled,2024-10-09T08:44:44,2024-10-09T08:44:44,2024-10-09T09:12:44,,,True,False,False,web,,/products/cbd-oil-20,United Kingdom,GB,Birmingham,en,GBP,7869,2024-10-09T08:44:44
506870,#VIT6870,101205,customer_f2d24b6404@hotmail.com,GBP,True,29.98,24.99,0.0,24.99,4.16,4.99,140,paid,fulfilled,2024-10-09T22:46:26,2024-10-09T22:46:26,2024-10-09T22:47:26,,,True,False,False,web,https://www.facebook.com/,/products/collagen,United Kingdom,GB,Sheffield,en,GBP,7870,2024-10-09T22:46:26
506871,#VIT6871,101599,customer_d5e916b5a2@outlook.com,GBP,True,36.98,36.98,0.0,36.98,6.16,0,180,paid,fulfilled,2024-10-09T07:55:39,2024-10-09T07:55:39,2024-10-09T08:02:39,,,True,False,True,web,https://www.tiktok.com/,/products/ashwagandha,United Kingdom,GB,Cambridge,en,GBP,7871,2024-10-09T07:55:39
506872,#VIT6872,101688,customer_4f68d6a8a0@gmail.com,GBP,True,16.99,16.99,0.0,16.99,2.83,0,100,paid,fulfilled,2024-10-09T14:37:39,2024-10-09T14:37:39,2024-10-09T14:44:39,,,True,False,False,web,https://www.google.com/,/products/cbd-oil-20,United Kingdom,GB,Cambridge,en,GBP,7872,2024-10-09T14:37:39
506873,#VIT6873,101807,customer_8fe13b0ee1@hotmail.com,GBP,True,26.98,26.98,0.0,26.98,4.5,0,170,paid,fulfilled,2024-10-09T16:24:01,2024-10-09T16:24:01,2024-10-09T16:25:01,,,True,False,False,web,https://www.instagram.com/,/products/collagen,United Kingdom,GB,Brighton,en,GBP,7873,2024-10-09T16:24:01
506874,#VIT6874,102096,customer_2f130bae5a@gmail.com,GBP,True,22.99,22.99,0.0,22.99,3.83,0,130,paid,fulfilled,2024-10-09T19:16:49,2024-10-09T19:16:49,2024-10-09T19:44:49,,,True,False,True,web,https://www.tiktok.com/,/products/cbd-oil-10,United Kingdom,GB,London,en,GBP,7874,2024-10-09T19:16:49
506875,#VIT6875,102222,customer_3353913171@mail.com,GBP,True,296.96,296.96,33.0,329.96,49.49,0,640,paid,fulfilled,2024-10-09T10:32:53,2024-10-09T10:32:53,2024-10-09T10:37:53,,,True,False,True,web,https://www.youtube.com/,/products/cbd-gummies,United Kingdom,GB,Glasgow,en,GBP,7875,2024-10-09T10:32:53
506876,#VIT6876,102450,customer_73f550b859@yahoo.co.uk,GBP,True,41.98,37.99,0.0,37.99,6.33,3.99,110,paid,fulfilled,2024-10-09T08:24:52,2024-10-09T08:24:52,2024-10-09T08:52:52,,,True,False,False,web,https://www.google.com/,/products/sleep-support,United Kingdom,GB,Liverpool,en,GBP,7876,2024-10-09T08:24:52
506877,#VIT6877,102528,customer_0db3aadd4e@icloud.com,GBP,True,29.98,24.99,0.0,24.99,4.16,4.99,280,paid,fulfilled,2024-10-09T13:09:46,2024-10-09T13:09:46,2024-10-09T13:18:46,,,True,False,True,web,direct,/products/ashwagandha,United Kingdom,GB,Leeds,en,GBP,7877,2024-10-09T13:09:46
506878,#VIT6878,102920,customer_2200e047fa@icloud.com,GBP,True,27.99,27.99,0.0,27.99,4.66,0,180,paid,fulfilled,2024-10-09T09:23:36,2024-10-09T09:23:36,2024-10-09T09:41:36,,,True,False,True,web,https://www.tiktok.com/,/products/sleep-support,United Kingdom,GB,Cambridge,en,GBP,7878,2024-10-09T09:23:36
506879,#VIT6879,103249,customer_b4d8b1efbc@yahoo.co.uk,GBP,True,27.98,22.99,0.0,22.99,3.83,4.99,60,paid,fulfilled,2024-10-09T20:34:33,2024-10-09T20:34:33,2024-10-09T20:40:33,,,True,False,True,web,https://www.google.com/,/products/cbd-gummies,United Kingdom,GB,Liverpool,en,GBP,7879,2024-10-09T20:34:33
506880,#VIT6880,103292,customer_7987431a6a@yahoo.co.uk,GBP,True,22.99,22.99,0.0,22.99,3.83,0,60,paid,fulfilled,2024-10-09T08:01:16,2024-10-09T08:01:16,2024-10-09T08:24:16,,,True,False,True,web,https://www.facebook.com/,/products/vitamin-d3,United Kingdom,GB,Nottingham,en,GBP,7880,2024-10-09T08:01:16
506881,#VIT6881,103373,customer_b31cb66ed0@outlook.com,GBP,True,54.98,54.98,0.0,54.98,9.16,0,460,paid,fulfilled,2024-10-09T23:43:33,2024-10-09T23:43:33,2024-10-09T23:51:33,,,True,False,False,web,,/products/collagen,United Kingdom,GB,Brighton,en,GBP,7881,2024-10-09T23:43:33
506882,#VIT6882,103645,customer_d079d52c1a@hotmail.com,GBP,True,68.97,68.97,0.0,68.97,11.49,0,310,paid,fulfilled,2024-10-09T17:07:00,2024-10-09T17:07:00,2024-10-09T17:31:00,,,True,False,False,web,https://www.google.com/,/products/collagen,United Kingdom,GB,Newcastle,en,GBP,7882,2024-10-09T17:07:00
506883,#VIT6883,104112,customer_d67473d641@protonmail.com,GBP,True,64.97,59.98,0.0,59.98,10.0,4.99,300,paid,fulfilled,2024-10-09T09:12:52,2024-10-09T09:12:52,2024-10-09T09:32:52,,,True,False,False,web,,/products/vitamin-d3,United Kingdom,GB,Edinburgh,en,GBP,7883,2024-10-09T09:12:52
506884,#VIT6884,104551,customer_82508cf6b1@yahoo.co.uk,GBP,True,16.98,12.99,0.0,12.99,2.17,3.99,60,paid,fulfilled,2024-10-09T13:05:37,2024-10-09T13:05:37,2024-10-09T13:18:37,,,True,False,True,web,,/products/vitamin-d3,United Kingdom,GB,Glasgow,en,GBP,7884,2024-10-09T13:05:37
506885,#VIT6885,104607,customer_afc81a6352@icloud.com,GBP,True,23.98,19.99,0.0,19.99,3.33,3.99,80,paid,fulfilled,2024-10-09T20:19:42,2024-10-09T20:19:42,2024-10-09T20:38:42,,,True,False,False,web,,/products/cbd-gummies,United Kingdom,GB,Oxford,en,GBP,7885,2024-10-09T20:19:42
506886,#VIT6886,105907,customer_0997439e6d@hotmail.com,GBP,True,29.99,29.99,0.0,29.99,5.0,0,50,paid,fulfilled,2024-10-10T11:58:03,2024-10-10T11:58:03,2024-10-10T12:24:03,,,True,False,True,web,https://www.facebook.com/,/products/cbd-oil-20,United Kingdom,GB,Edinburgh,en,GBP,7886,2024-10-10T11:58:03
506887,#VIT6887,105908,customer_fe5c21998e@hotmail.com,GBP,True,95.96,95.96,32.0,127.96,15.99,0,320,paid,fulfilled,2024-10-10T06:27:31,2024-10-10T06:27:31,2024-10-10T06:57:31,,,True,False,False,web,https://www.google.com/,/products/cbd-gummies,United Kingdom,GB,Birmingham,en,GBP,7887,2024-10-10T06:27:31
506888,#VIT6888,105909,customer_7d9869855c@yahoo.co.uk,GBP,True,33.98,33.98,0.0,33.98,5.66,0,120,paid,fulfilled,2024-10-10T23:04:23,2024-10-10T23:04:23,2024-10-10T23:19:23,,,True,False,False,web,https://www.google.com/,/products/cbd-oil-20,United Kingdom,GB,Liverpool,en,GBP,7888,2024-10-10T23:04:23
506889,#VIT6889,105910,customer_548a375594@icloud.com,GBP,True,40.97,36.98,0.0,36.98,6.16,3.99,190,paid,fulfilled,2024-10-10T08:40:38,2024-10-10T08:40:38,2024-10-10T09:09:38,,,True,False,False,web,https://www.youtube.com/,/products/cbd-oil-10,United Kingdom,GB,Manchester,en,GBP,7889,2024-10-10T08:40:38
506890,#VIT6890,105911,customer_8278041de9@hotmail.com,GBP,True,47.98,47.98,0.0,47.98,8.0,0,210,paid,fulfilled,2024-10-10T15:14:34,2024-10-10T15:14:34,2024-10-10T15:39:34,,,True,False,True,web,https://www.youtube.com/,/products/collagen,United Kingdom,GB,Bristol,en,GBP,7890,2024-10-10T15:14:34
506891,#VIT6891,105912,customer_b0b59deb15@hotmail.com,GBP,True,14.99,14.99,0.0,14.99,2.5,0,80,paid,fulfilled,2024-10-10T06:23:44,2024-10-10T06:23:44,2024-10-10T06:42:44,,,True,False,False,web,https://www.tiktok.com/,/products/ashwagandha,United Kingdom,GB,Sheffield,en,GBP,7891,2024-10-10T06:23:44
506892,#VIT6892,105913,customer_07f7fc8018@mail.com,GBP,True,18.98,13.99,0.0,13.99,2.33,4.99,70,paid,fulfilled,2024-10-10T07:42:59,2024-10-10T07:42:59,2024-10-10T07:52:59,,,True,False,False,web,https://www.facebook.com/,/products/collagen,United Kingdom,GB,Newcastle,en,GBP,7892,2024-10-10T07:42:59
506893,#VIT6893,105914,customer_ff4b107fff@hotmail.com,GBP,True,39.99,39.99,0.0,39.99,6.67,0,280,paid,fulfilled,2024-10-10T23:09:50,2024-10-10T23:09:50,2024-10-10T23:29:50,,,True,False,True,web,https://www.google.com/,/products/ashwagandha,United Kingdom,GB,Cambridge,en,GBP,7893,2024-10-10T23:09:50
506894,#VIT6894,105915,customer_4c8bd1a73e@mail.com,GBP,True,16.99,16.99,0.0,16.99,2.83,0,100,paid,fulfilled,2024-10-10T07:19:19,2024-10-10T07:19:19,2024-10-10T07:28:19,,,True,False,True,web,,/products/vitamin-d3,United Kingdom,GB,Nottingham,en,GBP,7894,2024-10-10T07:19:19
506895,#VIT6895,105916,customer_a54d08826d@icloud.com,GBP,True,168.96,164.97,0.0,164.97,27.49,3.99,320,paid,fulfilled,2024-10-10T08:45:18,2024-10-10T08:45:18,2024-10-10T09:11:18,,,True,False,True,web,https://www.youtube.com/,/products/cbd-oil-20,United Kingdom,GB,Bristol,en,GBP,7895,2024-10-10T08:45:18
506896,#VIT6896,105917,customer_19dd543792@yahoo.co.uk,GBP,True,9.99,9.99,0.0,9.99,1.67,0,60,paid,fulfilled,2024-10-10T08:17:02,2024-10-10T08:17:02,2024-10-10T08:28:02,,,True,False,False,web,https://www.tiktok.com/,/products/cbd-gummies,United Kingdom,GB,Oxford,en,GBP,7896,2024-10-10T08:17:02
506897,#VIT6897,105918,customer_f3feb1d92e@yahoo.co.uk,GBP,True,56.98,56.98,0.0,56.98,9.5,0,340,paid,fulfilled,2024-10-10T21:08:57,2024-10-10T21:08:57,2024-10-10T21:20:57,,,True,False,True,web,https://www.instagram.com/,/products/cbd-oil-20,United Kingdom,GB,Cardiff,en,GBP,7897,2024-10-10T21:08:57
506898,#VIT6898,105919,customer_d3fa3910df@hotmail.com,GBP,True,13.98,9.99,0.0,9.99,1.67,3.99,60,paid,fulfilled,2024-10-10T22:00:13,2024-10-10T22:00:13,2024-10-10T22:11:13,,,True,False,True,web,,/products/cbd-gummies,United Kingdom,GB,Manchester,en,GBP,7898,2024-10-10T22:00:13
506899,#VIT6899,105920,customer_17c2248d63@mail.com,GBP,True,109.99,109.99,0.0,109.99,18.33,0,120,paid,fulfilled,2024-10-10T12:14:48,2024-10-10T12:14:48,2024-10-10T12:20:48,,,True,False,False,web,https://www.google.com/,/products/cbd-oil-20,United Kingdom,GB,Nottingham,en,GBP,7899,2024-10-10T12:14:48
506900,#VIT6900,105921,customer_36622a9fc5@hotmail.com,GBP,True,104.97,99.98,0.0,99.98,16.66,4.99,260,paid,fulfilled,2024-10-10T14:01:33,2024-10-10T14:01:33,2024-10-10T14:20:33,,,True,False,False,web,,/products/cbd-oil-20,United Kingdom,GB,Bristol,en,GBP,7900,2024-10-10T14:01:33
